school,professor,old_summary_length,new_summary_length,display_summary
KAIST,권영진,50,38,"권영진 교수님은 운영체제, 시스템 보안, 네트워크 분야를 연구합니다."
KAIST,김대영,47,37,"김대영 교수님은 사물인터넷, 데이터공학, 딥러닝 분야를 연구합니다."
KAIST,김문주,71,51,"김문주 교수님은 소프트웨어 테스팅, 소프트웨어 디버깅, 소프트웨어 디자인 분야를 연구합니다."
KAIST,김민수,59,53,"김민수 교수님은 데이터베이스, 데이터마이닝/기계학습, 메디컬/바이오인포매틱스 분야를 연구합니다."
KAIST,김민혁,54,40,"김민혁 교수님은 컴퓨터그래픽스, 컴퓨터비전, 머신러닝 분야를 연구합니다."
KAIST,김순태,67,41,"김순태 교수님은 임베디드 컴퓨팅, 컴퓨터 구조, 저전력 분야를 연구합니다."
KAIST,김은정,88,48,"김은정 교수님은 전산이론/알고리즘/그래프, 전산이론/알고리즘/복잡도 분야를 연구합니다."
KAIST,김주호,84,57,"김주호 교수님은 인간-컴퓨터 상호작용 (HCI), 인간-AI 상호작용, 소셜 컴퓨팅 분야를 연구합니다."
KAIST,김태균,50,40,"김태균 교수님은 컴퓨터비전, 기계학습, 비주얼 컴퓨팅 분야를 연구합니다."
KAIST,문수복,55,46,"문수복 교수님은 네트워크 플랫폼, 온라인 소셜 네트워크, 시스템 분야를 연구합니다."
KAIST,박노성,55,51,"박노성 교수님은 정보서비스, 소셜 컴퓨팅, 인공지능/머신러닝/데이터마이닝 분야를 연구합니다."
KAIST,박대형,90,47,"박대형 교수님은 정보서비스, 인터랙티브 컴퓨팅, 다관절 로봇 제어 분야를 연구합니다."
KAIST,박종세,80,45,"박종세 교수님은 컴퓨터 시스템, 컴퓨터 구조, 인공지능 시스템 분야를 연구합니다."
KAIST,박종철,64,43,"박종철 교수님은 자연언어처리, 계산언어학, 바이오인포매틱스 분야를 연구합니다."
KAIST,박진아,71,41,"박진아 교수님은 컴퓨터그래픽스, 의료영상, 컴퓨터햅틱스 분야를 연구합니다."
KAIST,백종문,56,49,"백종문 교수님은 소프트웨어공학, 정보서비스, 패키징/인터커넥트/신뢰성 분야를 연구합니다."
KAIST,성민혁,74,42,"성민혁 교수님은 기계 학습, 컴퓨터 그래픽, 컴퓨터 비전 분야를 연구합니다."
KAIST,손수엘,60,39,"손수엘 교수님은 웹보안, 프라이버시, 프로그램 분석 분야를 연구합니다."
KAIST,송준화,54,37,"송준화 교수님은 운영체제, 모바일, IoT시스템 분야를 연구합니다."
KAIST,시어링 조셉,82,47,"시어링 조셉 교수님은 정보서비스, 소셜 컴퓨팅, 인터랙티브 컴퓨팅 분야를 연구합니다."
KAIST,신인식,62,56,"신인식 교수님은 실시간 임베디드 시스템, 사이버-피지컬 시스템, 소프트웨어 디자인 분야를 연구합니다."
KAIST,안성진,51,36,"안성진 교수님은 기계학습, 강화학습, 로봇학습 분야를 연구합니다."
KAIST,오태현,64,43,"오태현 교수님은 컴퓨터 비전, 머신 러닝, 컴퓨터 그래픽스 분야를 연구합니다."
KAIST,오혜연,60,39,"오혜연 교수님은 기계학습, 전산사회과학, 정보서비스 분야를 연구합니다."
KAIST,위다레흐트 세버스티언,66,75,"위다레흐트 세버스티언 교수님은 전산이론/알고리즘/그래프, 전산이론/알고리즘/복잡도, 인터랙티브컴퓨팅/HCI/로보틱스 분야를 연구합니다."
KAIST,유신,57,51,"유신 교수님은 소프트웨어공학, 전산이론, 인터랙티브컴퓨팅/HCI/로보틱스 분야를 연구합니다."
KAIST,윤성의,65,40,"윤성의 교수님은 컴퓨터그래픽스, 컴퓨터비젼, 로보틱스 분야를 연구합니다."
KAIST,이기혁,71,63,"이기혁 교수님은 인간-컴퓨터 상호작용 (HCI), 인터랙션 장치 및 테크닉, 인터랙티브 컴퓨팅 분야를 연구합니다."
KAIST,이의진,66,50,"이의진 교수님은 인간-컴퓨터 상호작용, 유비쿼터스 컴퓨팅, 디지털 헬스 분야를 연구합니다."
KAIST,이재길,51,37,"이재길 교수님은 빅데이터, 데이터마이닝, 딥러닝 분야를 연구합니다."
KAIST,이주영,38,34,"이주영 교수님은 암호론, 조합론, 전산이론 분야를 연구합니다."
KAIST,조성호,61,44,"조성호 교수님은 증강지능, 생체신호기반 상호작용, 지능 로봇 분야를 연구합니다."
KAIST,지글러 마틴,57,39,"지글러 마틴 교수님은 전산이론, 복잡도, 실수 연산 분야를 연구합니다."
KAIST,차미영,54,39,"차미영 교수님은 데이터과학, 전산사회과학, 통계분석 분야를 연구합니다."
KAIST,차상길,52,42,"차상길 교수님은 소프트웨어 보안, 프로그램 분석, 시스템 분야를 연구합니다."
KAIST,최성희,47,40,"최성희 교수님은 계산기하학, 컴퓨터그래픽스, 전산이론 분야를 연구합니다."
KAIST,한동수,53,43,"한동수 교수님은 실내 GPS, 위치기반 서비스, 정보서비스 분야를 연구합니다."
KAIST,한민기,88,50,"한민기 교수님은 전산이론, 시큐어 컴퓨팅, 시큐어컴퓨팅/보안/프라이버시 분야를 연구합니다."
KAIST,한준,67,37,"한준 교수님은 시스템, 네트워크, 시큐어 컴퓨팅 분야를 연구합니다."
KAIST,허기홍,63,47,"허기홍 교수님은 프로그램 분석, 프로그래밍 언어, 소프트웨어 보안 분야를 연구합니다."
KAIST,허재혁,62,44,"허재혁 교수님은 컴퓨터구조, 시스템 소프트웨어, 시스템 보안 분야를 연구합니다."
KAIST,홍승훈,45,40,"홍승훈 교수님은 기계학습, 컴퓨터비전, 비주얼 컴퓨팅 분야를 연구합니다."
KAIST,황지영,53,40,"황지영 교수님은 데이터 마이닝, 기계학습, 정보서비스 분야를 연구합니다."
KAIST,Christopher D. Fiorillo,74,74,"Christopher D. Fiorillo 교수님은 이론신경과학, 세포 및 시스템 신경생리학, 도파민-보상 시스템 분야를 연구합니다."
KAIST,Rajib Schubert,85,61,"Rajib Schubert 교수님은 바이오나노공학, 나노바이오/MEMS, 생체재료/조직공학 분야를 연구합니다."
KAIST,강형률,86,64,"강형률 교수님은 시각 기반 자율주행 등 / 인지계산뇌과학, 계산정신과학, 불확실성 하의 의사결정 분야를 연구합니다."
KAIST,김동섭,40,40,"김동섭 교수님은 바이오정보학, 계산생물학, 분자모델링 분야를 연구합니다."
KAIST,김철,60,60,"김철 교수님은 브레인-바디-머신 인터페이스, 고효율저전력 바이오센서, 초소형 이식 시스템 분야를 연구합니다."
KAIST,김필남,63,54,"김필남 교수님은 생체재료/조직공학, 암 미세환경 모사, 암환경-세포외기질 분석 분야를 연구합니다."
KAIST,남윤기,49,40,"남윤기 교수님은 신경공학, 신경인터페이스, 신경세포칩 분야를 연구합니다."
KAIST,박성홍,79,68,"박성홍 교수님은 구조/생리/기능 자기공명영상, 머신러닝기반 의료영상 획득/분석/진단, 뇌질환 진단/예후 분야를 연구합니다."
KAIST,박영균,74,48,"박영균 교수님은 뇌 연구 기술 개발, 뇌 매핑, 새로운 뇌 네트워크 분야를 연구합니다."
KAIST,박은영,49,42,"박은영 교수님은 초음파 공학, 광음향 영상, 치료 시스템 분야를 연구합니다."
KAIST,박제균,49,43,"박제균 교수님은 나노바이오공학, 융합생명공학, 미세유체공학 분야를 연구합니다."
KAIST,박지호,45,36,"박지호 교수님은 생체재료, 약물전달, 나노의학 분야를 연구합니다."
KAIST,백민준,45,45,"백민준 교수님은 나노 약물전달시스템, 약제학, 포토테라노스틱스 분야를 연구합니다."
KAIST,손성민,70,48,"손성민 교수님은 분자진단, Cas13 유전자가위, 초고해상도 이미징 분야를 연구합니다."
KAIST,신우정,49,49,"신우정 교수님은 사람-마이크로바이옴 상호작용, 생체모사칩, 합성생물학 분야를 연구합니다."
KAIST,이관수,41,67,"이관수 교수님은 인공지능 기반 질병 마커 및 약물 개발, 유전체/계산생물학/바이오정보학, 시스템생물학 분야를 연구합니다."
KAIST,이도헌,48,40,"이도헌 교수님은 바이오정보학, 의료정보학, 신경정보학 분야를 연구합니다."
KAIST,이영석,43,43,"이영석 교수님은 바이오정보학, 기능유전체학, 계산분자생물학 분야를 연구합니다."
KAIST,이혜선,63,49,"이혜선 교수님은 합성생물학, 면역세포치료제/진단제, 면역세포엔지니어링 분야를 연구합니다."
KAIST,장무석,48,41,"장무석 교수님은 광학 이미징, 의생명 광학, 신경 광학 분야를 연구합니다."
KAIST,정기훈,40,56,"정기훈 교수님은 의광학 영상시스템 및 광학 바이오센서, 바이오이미징, 의생명 광학 분야를 연구합니다."
KAIST,정아인,52,42,"정아인 교수님은 학습과 기억, 행동인지과학, 신경회로기능 분야를 연구합니다."
KAIST,정용,59,38,"정용 교수님은 뇌영상, 퇴행성 뇌질환, 뇌인지기능 분야를 연구합니다."
KAIST,조광현,35,53,"조광현 교수님은 시스템생물학, 바이오영감공학, 유전체/계산생물학/바이오정보학 분야를 연구합니다."
KAIST,최명철,72,48,"최명철 교수님은 생물물리학, 바이오나노구조, 알츠하이머 원인 단백질 분야를 연구합니다."
KAIST,최정균,43,43,"최정균 교수님은 오믹스, 유전체/후성유전체학, 시스템유전학 분야를 연구합니다."
KAIST,하경호,69,57,"하경호 교수님은 웨어러블/바이오메디컬 디바이스, 촉각(햅틱) 인터페이스, 바이오전자 분야를 연구합니다."
KAIST,고동연,90,50,"고동연 교수님은 분리공정/막공학, 흡착/다공성 소재, 탄소중립/환경공정 분야를 연구합니다."
KAIST,김범준,133,58,"김범준 교수님은 고분자 에너지소재, 유기전자/웨어러블 전자, 고체전해질/친환경 고분자 분야를 연구합니다."
KAIST,김신현,136,55,"김신현 교수님은 콜로이드/소프트소재, 미세유체/계면공학, 광결정/플라즈모닉 소재 분야를 연구합니다."
KAIST,김유식,98,41,"김유식 교수님은 시스템생물학, 생명공학, 분자세포생물학 분야를 연구합니다."
KAIST,김유천,114,40,"김유천 교수님은 동물세포 치료제, 약물전달, 생체재료 분야를 연구합니다."
KAIST,김지한,135,52,"김지한 교수님은 계산화학/분자시뮬레이션, AI 소재탐색, 다공성 소재 설계 분야를 연구합니다."
KAIST,김현욱,112,51,"김현욱 교수님은 유전체/계산생물학/바이오정보학, 시스템생물학, 시스템의학 분야를 연구합니다."
KAIST,김희탁,101,38,"김희탁 교수님은 연료전지, 리튬전지, 수계 배터리 분야를 연구합니다."
KAIST,리섕,119,57,"리섕 교수님은 고분자 화학/블록공중합체, 반응성 고분자/자기조립, 바이오공액 고분자 분야를 연구합니다."
KAIST,문홍철,140,65,"문홍철 교수님은 이오노트로닉스/이온성 소프트소재, 변형 가능 이온전도체, 에너지 생성/저장 플랫폼 분야를 연구합니다."
KAIST,박지민,128,61,"박지민 교수님은 바이오전기화학/생물-무생물 인터페이스, 탄소중립 생물공정, 디지털 헬스케어 분야를 연구합니다."
KAIST,박현규,150,61,"박현규 교수님은 핵산 바이오공학/분자진단, 유전자 진단 마이크로어레이, 전기화학 바이오센서 분야를 연구합니다."
KAIST,배태현,116,47,"배태현 교수님은 분리막/흡착공정, 다공성 소재/기체분리, 환경기술 분야를 연구합니다."
KAIST,서장원,150,57,"서장원 교수님은 페로브스카이트 태양전지, 광전자/유연 태양전지, 탠덤 태양전지 소재 분야를 연구합니다."
KAIST,서준기,150,57,"서준기 교수님은 반도체 소재/나노전자소자, 박막공정/나노소자, 화학공정 기반 반도체 분야를 연구합니다."
KAIST,이도창,140,55,"이도창 교수님은 양자점/콜로이드 나노소재, 디스플레이/조명 소재, 광촉매/광화학 분야를 연구합니다."
KAIST,이상엽,142,45,"이상엽 교수님은 미생물 세포공장, 시스템대사공학, 산업생명공학 분야를 연구합니다."
KAIST,이재우,125,66,"이재우 교수님은 CO2 전환/탄소중립 공정, 화학 루핑/반응분리, 공정강화/클라스레이트 하이드레이트 분야를 연구합니다."
KAIST,이진우,57,41,"이진우 교수님은 수전해, 그린수소 생산 촉매, 전기촉매 분야를 연구합니다."
KAIST,임성갑,150,59,"임성갑 교수님은 패키징/인터커넥트/신뢰성, initiated CVD 기반 생체재료/박막 분야를 연구합니다."
KAIST,정기준,133,48,"정기준 교수님은 미생물 세포공장, 바이오공정, 단백질공학/합성생물학 분야를 연구합니다."
KAIST,정동영,103,59,"정동영 교수님은 반도체 회로/SoC/AI하드웨어, 전기촉매/전기화학, 에너지 전환/저장 분야를 연구합니다."
KAIST,정민주,113,65,"정민주 교수님은 반도체 회로/SoC/AI하드웨어, 전기화학 합성/전기화학 촉매, 이종촉매/반응공학 분야를 연구합니다."
KAIST,정희태,94,54,"정희태 교수님은 나노패터닝/분자자기조립, 가스센서/계면소재, 촉매/분리막 소재 분야를 연구합니다."
KAIST,조은선,112,52,"조은선 교수님은 하이브리드 나노소재, 수소저장/분자수송, 수처리/에너지저장 분야를 연구합니다."
KAIST,최남순,95,58,"최남순 교수님은 배터리 전해질/계면화학, 전극 바인더/고분자 소재, 전기화학 계면분석 분야를 연구합니다."
KAIST,최민기,149,65,"최민기 교수님은 이종촉매/제올라이트, 탄소재료/금속-고분자 상호작용, CO2 포집/하이브리드 촉매 분야를 연구합니다."
KAIST,최시영,88,53,"최시영 교수님은 복잡유체/계면과학, 유변학/흐름거동, 양친매성 막/소프트매터 분야를 연구합니다."
KAIST,허성민,100,54,"허성민 교수님은 공정시스템공학/공정모델링, 공정제어/최적화, 화학공정 머신러닝 분야를 연구합니다."
KAIST,배병수,72,53,"배병수 교수님은 광학/디스플레이 소재, 솔-젤 코팅, 하이브리드 유무기 소재 분야를 연구합니다."
KAIST,장재범,90,56,"장재범 교수님은 유전체/계산생물학/바이오정보학, 분자이미징/공간단백질체, 분자센서 분야를 연구합니다."
KAIST,조은애,75,37,"조은애 교수님은 연료전지, 수전해 전지, 배터리 분야를 연구합니다."
